source	target	type
孕晚期缺铁姓贫血怎么补最快	孕晚期缺铁性贫血怎么补最快	negative
孕妇腰通怎么缓解	孕妇腰痛怎么缓解	negative
小儿出现肠套叠时大便的特点是什么	小儿出现肠套叠时大便的特点是什么	positive
子宫肌瘤开腹手术危害	子宫肌瘤开腹手术危害	positive
双眼皮修复修复价格	双眼皮修复修复价格	positive
宝宝足迟怎么纠正	宝宝口吃怎么纠正	negative
脑出血开颅手术大概多少钱	脑出血开颅手术大概多少钱	positive
甲状腺功能减退危象的典型临床表现	甲状腺功能减退危象的典型临床表现	positive
如何治疗洁、直肠黑变病？	如何治疗结、直肠黑变病？	negative
乳限赠生有梗块吗	乳腺增生有硬块吗	negative
脑室出血的病因有哪些？	脑室出血的病因有哪些？	positive
女小便总感觉脲不完还疼是怎么回事	女小便总感觉尿不完还疼是怎么回事	negative
脉官抐癌栓是什么意思	脉管内癌栓是什么意思	negative
右耳有耳鸣怎么回事	右耳有耳鸣怎么回事	positive
甘油三指高会头晕吗	甘油三酯高会头晕吗	negative
脊膜膨出症术后的后遗症	脊膜膨出症术后的后遗症	positive
布洛芬缓释胶囊和分散片的区别	布洛芬缓释胶囊和分散片的区别	positive
散碘和埋缐的区别	三点和埋线的区别	negative
经期血块多什么原因	经期血块多什么原因	positive
皿管超声用于检查什么疾病	血管超声用于检查什么疾病	negative
啤夫晒垧怎么修复	皮肤晒伤怎么修复	negative
愠妇婉惨前血唐正常值	孕妇晚餐前血糖正常值	negative
做肾穿刺会有后遗症吗	做肾穿刺会有后遗症吗	positive
婴儿打呼鲁是怎么回事	婴儿打呼噜是怎么回事	negative
引发尝晞膜林巴竭炎的原因有哪些	引发肠系膜淋巴结炎的原因有哪些	negative
腺触碰按压疼痛怎么回事	腺触碰按压疼痛怎么回事	positive
拔牙喝水吗	拔牙喝水吗	positive
儿童手旨有倒刺缺什么	儿童手指有倒刺缺什么	negative
大黄的作用与功效	大黄的作用与功效	positive
唐尿病的饮食禁忌	糖尿病的饮食禁忌	negative
吃点东西肚子就涨怎么办好	吃点东西肚子就胀怎么办好	negative
洗梅唐尿病人能吃吗	西梅糖尿病人能吃吗	negative
椰子油治疗老年痴呆是真的吗	椰子油治疗老年痴呆是真的吗	positive
褐色芬泌物坏孕征兆吗	褐色分泌物怀孕征兆吗	negative
孝脚总轴荕怎么办	小腿总抽筋怎么办	negative
淋巴瘤挂血液科还是肿瘤科	淋巴瘤挂血液科还是肿瘤科	positive
乳房左侧一块块疼是什么原因	乳房左侧一块块疼是什么原因	positive
宝宝贫皿吃什么好	宝宝贫血吃什么好	negative
白癜凤表皮移植手术费用	白癜风表皮移植手术费用	negative
气滞血瘀形心脏病的症状	气滞血瘀型心脏病的症状	negative
什么叫心赃神经官可以症	什么叫心脏神经官可以症	negative
孩子手划伤了需要打破伤风针吗	孩子手划伤了需要打破伤风针吗	positive
艾滋病潜伏期可以查出来吗	艾滋病潜伏期可以查出来吗	positive
孩子吃干燥剂了怎么办	孩子吃干燥剂了怎么办	positive
腹透患者如何预防出口处感染	腹透患者如何预防出口处感染	positive
颈椎病能练瑜伽吗	颈椎病能练瑜伽吗	positive
睡觉后半夜猩了谁不着怎么回事	睡觉后半夜醒了睡不着怎么回事	negative
发热的处理方法有哪些	发热的处理方法有哪些	positive
颅出雪还能活多久	脑出血还能活多久	negative
为什么会处阴馈疡	为什么会外阴溃疡	negative
细菌前列腺炎怎么治疗	细菌前列腺炎怎么治疗	positive
宝宝前心们什么时候闭合	宝宝前囟门什么时候闭合	negative
眼睛模糊不清怎么回事	眼睛模糊不清怎么回事	positive
拨管需要多长时间	拔罐需要多长时间	negative
怀孕四周孕酮多少正常	怀孕四周孕酮多少正常	positive
特发性黄斑裂孔去医院就医要注意什么？	特发性黄斑裂孔去医院就医要注意什么？	positive
前列腺囊肿危害	前列腺囊肿危害	positive
近视100多度有希望恢复吗	近视100多度有希望恢复吗	positive
蓝尾期脓肿会自己消么	阑尾炎脓肿会自己消么	negative
倚镁斯丁地验液的功效	依美斯丁滴眼液的功效	negative
肝癌综合治疗新趋势：载药微球TACE	肝癌综合治疗新趋势：载药微球TACE	positive
肛门里面2厘米皮样是什么情况	肛门里面2厘米发痒是什么情况	negative
抔孕三个月药流印道流血多久能流干净	怀孕三个月药流阴道流血多久能流干净	negative
虫子丁咬宏肿用什么药	虫子叮咬红肿用什么药	negative
恐哎症会引起全身不湿吗	恐艾症会引起全身不适吗	negative
半月板损伤解决方法	半月板损伤解决方法	positive
做乳腺微创需要住院吗	做乳腺微创需要住院吗	positive
集性乙杆肝炎能治好吗	急性乙肝肝炎能治好吗	negative
骨折拆钢钉要住院多久拆钢钉	骨折拆钢钉要住院多久拆钢钉	positive
月经前小腹隐通怎么回事	月经前小腹隐痛怎么回事	negative
电子场镜检查注意事项	电子肠镜检查注意事项	negative
吻合口狭窄扩涨术手术时间	吻合口狭窄扩张术手术时间	negative
阴到异物如何保健？	阴道异物如何保健？	negative
孕5个月矢眠是怎么回事	孕5个月失眠是怎么回事	negative
麻却治哮喘真的有用吗	麻雀治哮喘真的有用吗	negative
内风湿关节炎的保养方法	类风湿关节炎的保养方法	negative
痣疮肿账是热敷还是冷敷	痔疮肿胀是热敷还是冷敷	negative
甲状腺4A严重度8mmx8mm能做穿刺活检吗	甲状腺4A严重度8mmx8mm能做穿刺活检吗	positive
儿童炔钙打澶的症状	儿童缺钙打颤的症状	negative
高血压能吃蛋白粉吗	高血压能吃蛋白粉吗	positive
新生儿化脓性脑膜炎有什么症状？	新生儿化脓性脑膜炎有什么症状？	positive
30岁牙齿矫正的危害是什么	30岁牙齿矫正的危害是什么	positive
身体阳气不足怎么补	身体阳气不足怎么补	positive
马海姆束去医院就医要注意什么？	马海姆束去医院就医要注意什么？	positive
宫惊吧式一级怎么治疗	宫颈巴氏一级怎么治疗	negative
如何治疗婴儿谷皮质曾生症？	如何治疗婴儿骨皮质增生症？	negative
肝硬化腹水的形成与哪些因素有关	肝硬化腹水的形成与哪些因素有关	positive
引产后不来大姨妈是不是怀孕了	引产后不来大姨妈是不是怀孕了	positive
胃疼肚子疼怎么回事	胃疼肚子疼怎么回事	positive
吃了榴莲上火了怎么办	吃了榴莲上火了怎么办	positive
股四头肌痿宫怎么回事	股四头肌萎缩怎么回事	negative
儿童咳嗽挂什么科室	儿童咳嗽挂什么科室	positive
高血压出现的心慌会自己恢复吗	高血压出现的心慌会自己恢复吗	positive
沛高压能治好吗	肺高压能治好吗	negative
牙银窃除术要恢复多久	牙龈切除术要恢复多久	negative
锌机缺皿胸口会一直痛吗	心肌缺血胸口会一直痛吗	negative
怎么察觉睥脏是否玻裂	怎么察觉脾脏是否破裂	negative
八个月宝宝发尧可以用褪热贴吗	八个月宝宝发烧可以用退热贴吗	negative
白带如水样是什么病	白带如水样是什么病	positive
做非骨院端骨折多久能走路	左腓骨远端骨折多久能走路	negative
痔创膏怎么涂到肛门内	痔疮膏怎么涂到肛门内	negative
肺癌挽期总睡觉是怎么回事	肺癌晚期总睡觉是怎么回事	negative
同房后出皿鲜花不疼有事吗	同房后出血鲜红不疼有事吗	negative
开塞露擦脸能祛斑吗	开塞露擦脸能祛斑吗	positive
高血压2级极高危是什么情况	高血压2级极高危是什么情况	positive
脚背中了是痛风吗	脚背肿了是痛风吗	negative
月经没来小腹痛是怎么回事	月经没来小腹痛是怎么回事	positive
为什么感冒后一直咳嗽	为什么感冒后一直咳嗽	positive
宝宝钙补多了会怎么样	宝宝钙补多了会怎么样	positive
脚跟刺痛感是什么原因	脚跟刺痛感是什么原因	positive
复透病人的家庭护理注意事项	腹透病人的家庭护理注意事项	negative
不规则热怎么办	不规则热怎么办	positive
如何治疗高园红细胞增多症？	如何治疗高原红细胞增多症？	negative
如何减轻银卸病痋痛？	如何减轻银屑病疼痛？	negative
新生儿眼睛有眼屎怎么回事	新生儿眼睛有眼屎怎么回事	positive
腰酸、无力、疲劳怎么治疗	腰酸、无力、疲劳怎么治疗	positive
饿部疼痛的病因有哪些？	额部疼痛的病因有哪些？	negative
国产疫瞄对得二塔毒株有效吗	国产疫苗对德尔塔毒株有效吗	negative
什么是指肪栓色	什么是脂肪栓塞	negative
感冒眼经佯用怎么办	感冒眼睛痒痒怎么办	negative
药硫几个小时会排出	药流几个小时会排出	negative
尿检白细胞酯酶3个加是什么意思	尿检白细胞酯酶3个加是什么意思	positive
桡骨远端骨折不愈合怎么办	桡骨远端骨折不愈合怎么办	positive
乳腺增生吃百销丹有效果吗	乳腺增生吃百消丹有效果吗	negative
小孩38.8度算发烧吗	小孩38.8度算发烧吗	positive
30岁胸部下垂怎么办	30岁胸部下垂怎么办	positive
肺部玻璃体结节怎么办	肺部玻璃体结节怎么办	positive
急性揣息性枝气管炎严重吗	急性喘息性支气管炎严重吗	negative
小腹感觉胀胀的有尿感怎么治疗	小腹感觉胀胀的有尿感怎么治疗	positive
切汁返流胃炎症状有哪些	胆汁反流胃炎症状有哪些	negative
怎么让新笙耳不土仍	怎么让新生儿不吐奶	negative
大咦妈推迟五天能测吗	大姨妈推迟五天能测吗	negative
守心出小圪塔是怎么回事	手心出小疙瘩是怎么回事	negative
值发头发的来源	植发头发的来源	negative
第二个月的宝宝容易受惊怎么办	第二个月的宝宝容易受惊怎么办	positive
发现肺癌骨转移了怎么办？	发现肺癌骨转移了怎么办？	positive
早起尿黄怎么回事	早起尿黄怎么回事	positive
警惕体重波动，它可能比肥胖更危险	警惕体重波动，它可能比肥胖更危险	positive
助骨骨折怎么处理	助骨骨折怎么处理	positive
寒汕的症状	寒疝的症状	negative
候癌术后8年会不会再复发	喉癌术后8年会不会再复发	negative
月子里的宝宝有点咳嗽怎么办	月子里的宝宝有点咳嗽怎么办	positive
腰椎间盆突除神经组床术是什么	腰椎间盘突出神经阻断术是什么	negative
指疮下坠感怎么缓解	痔疮下坠感怎么缓解	negative
孕酮低能吃叶酸吗	孕酮低能吃叶酸吗	positive
强直性脊柱炎疼怎么办	强直性脊柱炎疼怎么办	positive
生血宝颗粒孕妇能吃吗	生血宝颗粒孕妇能吃吗	positive
女人早晨起床浑身乏力是怎么回事	女人早晨起床浑身乏力是怎么回事	positive
儿童重征肌物粒是什么疾病	儿童重症肌无力是什么疾病	negative
怀孕33天同床了怎么办	怀孕33天同床了怎么办	positive
疱疹性咽峡炎8天仍高烧怎么治疗	疱疹性咽峡炎8天仍高烧怎么治疗	positive
妊娠期高血压吃什么药好	妊娠期高血压吃什么药好	positive
如何软化脑血管	如何软化脑血管	positive
舌台有淞痕怎么回事	舌苔有齿痕怎么回事	negative
什么是口腔百斑病	什么是口腔白斑病	negative
血管型偏头痋的症状	血管性偏头疼的症状	negative
龟头起痘痘怎么办好	龟头起痘痘怎么办好	positive
大姨妈刚来外因疼痒怎么回事	大姨妈刚来外阴疼痒怎么回事	negative
迟太辣大便出学怎么治疗	吃太辣大便出血怎么治疗	negative
浮小麦一般喝多久止汗	浮小麦一般喝多久止汗	positive
要肌捞损咋治疗	腰肌劳损咋治疗	negative
静脉曲张通常注射哪种硬化剂	静脉曲张通常注射哪种硬化剂	positive
孕挽期嫔血吃什么补血最快	孕晚期贫血吃什么补血最快	negative
合理运动有利于子宫内膜异位症的治疗吗？	合理运动有利于子宫内膜异位症的治疗吗？	positive
如何治疗损伤性动静脉瘘？	如何治疗损伤性动静脉瘘？	positive
肝癌晚期死前1小时症状是什么	肝癌晚期死前1小时症状是什么	positive
布地奈德喷鼻剂副作用	布地奈德喷鼻剂副作用	positive
脑更血压亮怎么办	脑梗血压高怎么办	negative
女朋友有乙杆会传染给男朋友吗	女朋友有乙肝会传染给男朋友吗	negative
小孩蛀牙需要根管治疗吗	小孩蛀牙需要根管治疗吗	positive
得了酒精肝能活多久	得了酒精肝能活多久	positive
鼻塞头痛是什么原因	鼻塞头痛是什么原因	positive
剑鞘囊种的危险因素有哪些？	腱鞘囊肿的危险因素有哪些？	negative
坨便拉皿吕	小便拉血女	negative
婴儿便血是怎么回事	婴儿便血是怎么回事	positive
来月经可以吃凤梨吗	来月经可以吃凤梨吗	positive
散瞳检查对孩子的眼睛有危害吗	散瞳检查对孩子的眼睛有危害吗	positive
腰间盘突出症怎么治疗	腰间盘突出症怎么治疗	positive
先天性胆总管囊肿的风险有哪些	先天性胆总管囊肿的风险有哪些	positive
胃糜烂是不是胃溃疡	胃糜烂是不是胃溃疡	positive
孕晚期吃什么去胎毒	孕晚期吃什么去胎毒	positive
骨折新伤旧伤如何断定	骨折新伤旧伤如何断定	positive
息肉离肠癌有多远？	息肉离肠癌有多远？	positive
人流后可以安摩洗脚吗	人流后可以按摩洗脚吗	negative
如何治疗小儿锥体功能不良综合症？	如何治疗小儿锥体功能不良综合征？	negative
胄难受有点噩心是怎么回事	胃难受有点恶心是怎么回事	negative
肝胃神经紊乱的症状	肝胃神经紊乱的症状	positive
白草骷解芍是什么	百草枯解药是什么	negative
细菌引起的黄胆怎么办	细菌引起的黄胆怎么办	positive
排卵期右下腹疼痛是怎么回事	排卵期右下腹疼痛是怎么回事	positive
小孩呀床长着息肉是怎么回事	小孩牙床长着息肉是怎么回事	negative
胃炎痛的时候怎么办	胃炎痛的时候怎么办	positive
痛凤能吃羊揉荡吗	痛风能吃羊肉汤吗	negative
